word,countUni,count,name,party,state,vote,sex
"impeachment",0,0,"Max Filho","PSDB","ES","SIM","M"
"impeachment",0,0,"Paulo Foletto","PSB","ES","SIM","M"
"impeachment",1,1,"Sérgio Vidigal","PDT","ES","SIM","M"
"impeachment",0,0,"Assis Carvalho","PT","PI","NAO","M"
"impeachment",0,0,"Átila Lira","PSB","PI","SIM","M"
"impeachment",0,0,"Capitão Fábio Abreu","PTB","PI","NAO","M"
"impeachment",0,0,"Heráclito Fortes","PSB","PI","SIM","M"
"impeachment",0,0,"Iracema Portella","PP","PI","SIM","F"
"impeachment",0,0,"Júlio César","PSD","PI","SIM","M"
"impeachment",1,1,"Marcelo Castro","PMDB","PI","NAO","M"
"impeachment",0,0,"Paes Landim","PTB","PI","NAO","M"
"impeachment",0,0,"Rejane Dias","PT","PI","NAO","F"
"impeachment",1,1,"Rodrigo Martins","PSB","PI","SIM","M"
"impeachment",0,0,"Antônio Jácome","PTN","RN","SIM","M"
"impeachment",1,1,"Beto Rosado","PP","RN","SIM","M"
"impeachment",0,0,"Fábio Faria","PSD","RN","SIM","M"
"impeachment",1,1,"Felipe Maia","DEM","RN","SIM","M"
"impeachment",0,0,"Rafael Motta","PSB","RN","SIM","M"
"impeachment",0,0,"Rogério Marinho","PSDB","RN","SIM","M"
"impeachment",0,0,"Walter Alves","PMDB","RN","SIM","M"
"impeachment",0,0,"Zenaide Maia","PR","RN","NAO","F"
"impeachment",2,2,"Adelmo Carneiro Leão","PT","MG","NAO","M"
"impeachment",0,0,"Aelton Freitas","PR","MG","NAO","M"
"impeachment",0,0,"Bilac Pinto","PR","MG","SIM","M"
"impeachment",0,0,"Bonifácio de Andrada","PSDB","MG","SIM","M"
"impeachment",1,1,"Brunny","PR","MG","NAO","F"
"impeachment",0,0,"Caio Narcio","PSDB","MG","SIM","M"
"impeachment",1,1,"Carlos Melles","DEM","MG","SIM","M"
"impeachment",0,0,"Dâmina Pereira","PSL","MG","SIM","F"
"impeachment",0,0,"Delegado Edson Moreira","PSL","MG","SIM","M"
"impeachment",1,1,"Diego Andrade","PSD","MG","SIM","M"
"impeachment",0,0,"Dimas Fabiano","PP","MG","SIM","M"
"impeachment",1,1,"Domingos Sávio","PSDB","MG","SIM","M"
"impeachment",0,0,"Eduardo Barbosa","PSDB","MG","SIM","M"
"impeachment",0,0,"Eros Biondini","PROS","MG","SIM","M"
"impeachment",1,1,"Fábio Ramalho","PMDB","MG","SIM","M"
"impeachment",0,0,"Franklin Lima","PP","MG","SIM","M"
"impeachment",0,0,"Gabriel Guimarães","PT","MG","NAO","M"
"impeachment",0,0,"George Hilton","PROS","MG","NAO","M"
"impeachment",0,0,"Jaime Martins","PSD","MG","SIM","M"
"impeachment",0,0,"Jô Moraes","PCDOB","MG","NAO","F"
"impeachment",0,0,"Júlio Delgado","PSB","MG","SIM","M"
"impeachment",1,1,"Laudivio Carvalho","SD","MG","SIM","M"
"impeachment",0,0,"Leonardo Monteiro","PT","MG","NAO","M"
"impeachment",0,0,"Leonardo Quintão","PMDB","MG","SIM","M"
"impeachment",0,0,"Lincoln Portela","PRB","MG","SIM","M"
"impeachment",0,0,"Luis Tibé","PTDOB","MG","SIM","M"
"impeachment",0,0,"Luiz Fernando Faria","PP","MG","SIM","M"
"impeachment",0,0,"Marcelo Álvaro Antônio","PR","MG","SIM","M"
"impeachment",0,0,"Marcelo Aro","PHS","MG","SIM","M"
"impeachment",0,0,"Marcos Montes","PSD","MG","SIM","M"
"impeachment",1,1,"Marcus Pestana","PSDB","MG","SIM","M"
"impeachment",1,2,"Margarida Salomão","PT","MG","NAO","F"
"impeachment",0,0,"Mário Heringer","PDT","MG","SIM","M"
"impeachment",0,0,"Mauro Lopes","PMDB","MG","SIM","M"
"impeachment",1,1,"Miguel Corrêa","PT","MG","NAO","M"
"impeachment",0,0,"Misael Varella","DEM","MG","SIM","M"
"impeachment",0,0,"Newton Cardoso Jr","PMDB","MG","SIM","M"
"impeachment",0,0,"Odelmo Leão","PP","MG","SIM","M"
"impeachment",0,0,"Padre João","PT","MG","NAO","M"
"impeachment",0,0,"Patrus Ananias","PT","MG","NAO","M"
"impeachment",0,0,"Paulo Abi-Ackel","PSDB","MG","SIM","M"
"impeachment",0,0,"Raquel Muniz","PSD","MG","SIM","F"
"impeachment",0,0,"Reginaldo Lopes","PT","MG","NAO","M"
"impeachment",0,0,"Renzo Braz","PP","MG","SIM","M"
"impeachment",0,0,"Rodrigo de Castro","PSDB","MG","SIM","M"
"impeachment",0,0,"Rodrigo Pacheco","PMDB","MG","SIM","M"
"impeachment",0,0,"Saraiva Felipe","PMDB","MG","SIM","M"
"impeachment",1,1,"Stefano Aguiar","PSD","MG","SIM","M"
"impeachment",0,0,"Subtenente Gonzaga","PDT","MG","SIM","M"
"impeachment",0,0,"Tenente Lúcio","PSB","MG","SIM","M"
"impeachment",1,1,"Toninho Pinheiro","PP","MG","SIM","M"
"impeachment",0,0,"Weliton Prado","PMB","MG","SIM","M"
"impeachment",0,0,"Zé Silva","SD","MG","SIM","M"
"impeachment",1,1,"Afonso Florence","PT","BA","NAO","M"
"impeachment",1,1,"Alice Portugal","PCDOB","BA","NAO","F"
"impeachment",0,0,"Antonio Brito","PSD","BA","NAO","M"
"impeachment",0,0,"Antonio Imbassahy","PSDB","BA","SIM","M"
"impeachment",0,0,"Arthur Oliveira Maia","PPS","BA","SIM","M"
"impeachment",0,0,"Bacelar","PTN","BA","NAO","M"
"impeachment",0,0,"Bebeto","PSB","BA","NAO","M"
"impeachment",0,0,"Benito Gama","PTB","BA","SIM","M"
"impeachment",0,0,"Caetano","PT","BA","NAO","M"
"impeachment",1,1,"Claudio Cajado","DEM","BA","SIM","M"
"impeachment",0,0,"Daniel Almeida","PCDOB","BA","NAO","M"
"impeachment",0,0,"Davidson Magalhães","PCDOB","BA","NAO","M"
"impeachment",0,0,"Elmar Nascimento","DEM","BA","SIM","M"
"impeachment",0,0,"Erivelton Santana","PEN","BA","SIM","M"
"impeachment",0,0,"Félix Mendonça Júnior","PDT","BA","NAO","M"
"impeachment",0,0,"Fernando Torres","PSD","BA","NAO","M"
"impeachment",0,0,"Irmão Lázaro","PSC","BA","SIM","M"
"impeachment",0,0,"João Carlos Bacelar","PR","BA","NAO","M"
"impeachment",0,0,"João Gualberto","PSDB","BA","SIM","M"
"impeachment",0,0,"Jorge Solla","PT","BA","NAO","M"
"impeachment",0,0,"José Carlos Aleluia","DEM","BA","SIM","M"
"impeachment",0,0,"José Carlos Araújo","PR","BA","NAO","M"
"impeachment",0,0,"José Nunes","PSD","BA","NAO","M"
